Date,Player,Club Name,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Note,Tag,Air Density,Temperature,Air Pressure,Relative Humidity
,,,,[km/h],[deg],[deg],[deg],[deg],[km/h],,[deg],[deg],[rpm],[rpm],[rpm],,[deg],[m],[Yards],[deg],[Yards],[Yards],[deg],[Yards],,,[g/L],[deg F],[kPa],[%]
5/19/25 8:24:30 PM,Luis,60,Lob Wedge,,,,0.0,,112.96790660443448,-31.3799991607666,48.5,0.5600000023841858,2479.5205078125,217.36602783203125,2489.030029296875,Measured,-5.010000228881836,27.8700008392334,75.9623787013043,-0.6700000166893005,-0.8858267742609206,83.4317595314166,-0.7699999809265137,-1.1154855434454436,,,1.19012,71.6,101.33,50
5/19/25 8:25:23 PM,Luis,54,Sand Wedge,,,,0.0,,123.08389658903506,-34.189998626708984,41.22999954223633,-2.059999942779541,3117.178466796875,557.4995727539062,3166.639892578125,Measured,-10.140000343322754,27.34000015258789,91.54636820261665,-5.460000038146973,-8.70516189648619,100.00000266995434,-5.630000114440918,-9.809711578115495,,,1.19012,71.6,101.33,50
5/19/25 8:26:00 PM,Luis,G,Gap Wedge,,,,0.0,,142.81187915869978,-39.66999816894531,34.2400016784668,-4.210000038146973,3321.740966796875,109.03272247314453,3323.530029296875,Measured,-1.8799999952316284,29.780000686645508,118.547683208529,-5.420000076293945,-11.187663541378312,128.8167114124315,-5.400000095367432,-12.128171645437325,,,1.19012,71.6,101.33,50
5/19/25 8:26:19 PM,Luis,G,Gap Wedge,,,,0.0,,139.7518870998575,-38.81999969482422,33.790000915527344,-1.7899999618530273,3698.311279296875,-52.9327278137207,3698.68994140625,Measured,0.8199999928474426,28.239999771118164,113.61548489681587,-1.7200000286102295,-3.4011372431056706,121.7738391011823,-1.6799999475479126,-3.5651793421514184,,,1.19012,71.6,101.33,50
5/19/25 8:26:54 PM,Luis,P,Pitching Wedge,,,,0.0,,137.95188853985636,-38.31999969482422,30.510000228881836,0.9200000166893005,5308.791015625,341.4432678222656,5319.759765625,Measured,-3.680000066757202,24.90999984741211,108.03805874401503,-0.4300000071525574,-0.8092738511994129,115.46369404096095,-0.5199999809265137,-1.038932620383936,,,1.19012,71.6,101.33,50
5/19/25 8:27:14 PM,Luis,P,Pitching Wedge,,,,0.0,,145.47588306997713,-40.40999984741211,32.20000076293945,-2.430000066757202,3052.298583984375,177.0634307861328,3057.429931640625,Measured,-3.319999933242798,28.59000015258789,124.5734948185798,-3.8499999046325684,-8.366141836578556,134.83158455328888,-3.9000000953674316,-9.1644795652241,,,1.19012,71.6,101.33,50
5/19/25 8:28:14 PM,Luis,,9 Iron,,,,0.0,,151.19987904009676,-42.0,30.40999984741211,0.9700000286102295,3353.80517578125,186.9196319580078,3359.010009765625,Measured,-3.190000057220459,29.139999389648438,130.55555255185692,-0.11999999731779099,-0.262467185734451,140.79178203539377,-0.20000000298023224,-0.48118984866121417,,,1.19012,71.6,101.33,50
5/19/25 8:28:47 PM,Luis,,8 Iron,,,,0.0,,161.92786880975572,-44.97999954223633,23.989999771118164,0.23000000417232513,4355.46875,140.68084716796875,4357.740234375,Measured,-1.850000023841858,26.290000915527344,140.05906312797327,-0.5299999713897705,-1.3013998875989272,150.12030213523724,-0.5799999833106995,-1.52012246904515,,,1.19012,71.6,101.33,50
5/19/25 8:29:49 PM,Luis,,7 Iron,,,,0.0,,179.2798538295349,-49.79999923706055,20.40999984741211,-0.9200000166893005,4270.10888671875,498.60052490234375,4299.1201171875,Measured,-6.659999847412109,27.450000762939453,160.36745340075288,-4.039999961853027,-11.286088905100852,172.56123500233247,-4.210000038146973,-12.653105528022987,,,1.19012,71.6,101.33,50
5/19/25 8:30:10 PM,Luis,,7 Iron,,,,0.0,,176.0758585899967,-48.90999984741211,21.809999465942383,5.630000114440918,5547.8486328125,-942.332763671875,5627.31005859375,Measured,9.640000343322754,29.059999465942383,149.71565386754634,11.140000343322754,28.926072575393103,158.85826170913816,11.300000190734863,31.124233469458286,,,1.19012,71.6,101.33,50
5/19/25 8:30:24 PM,Luis,,7 Iron,,,,0.0,,179.02785512976666,-49.72999954223633,21.610000610351562,4.730000019073486,6265.09912109375,-897.234375,6329.02001953125,Measured,8.149999618530273,30.420000076293945,149.65003973960043,9.680000305175781,25.164042245058877,157.37094695591028,9.789999961853027,26.749780276107455,,,1.19012,71.6,101.33,50
5/19/25 8:30:50 PM,Luis,,7 Iron,,,,0.0,,177.91185107872224,-49.41999816894531,23.530000686645508,6.460000038146973,7020.322265625,-1856.159912109375,7261.56005859375,Measured,14.8100004196167,32.15999984741211,143.3617632741586,15.579999923706055,38.506123233237815,149.47505760693488,15.75,40.5730516996075,,,1.19012,71.6,101.33,50
5/19/25 8:31:13 PM,Luis,,7 Iron,,,,0.0,,169.73986970126828,-47.150001525878906,18.920000076293945,5.619999885559082,6939.79541015625,-2347.64111328125,7326.1298828125,Measured,18.690000534057617,22.989999771118164,136.52668015954794,15.5600004196167,36.614172727730015,143.8648327337684,15.920000076293945,39.457569806490255,,,1.19012,71.6,101.33,50
5/19/25 8:31:33 PM,Luis,,7 Iron,,,,0.0,,163.3678731509163,-45.380001068115234,17.25,0.20999999344348907,5911.8408203125,-324.3133544921875,5920.72998046875,Measured,3.140000104904175,19.459999084472656,134.90813715042822,1.6299999952316284,3.8495187892897134,145.1224813519709,1.7200000286102295,4.352580948243095,,,1.19012,71.6,101.33,50
5/19/25 8:31:54 PM,Luis,,7 Iron,,,,0.0,,177.3718597504614,-49.27000045776367,20.450000762939453,5.260000228881836,7082.6630859375,-1511.927734375,7242.240234375,Measured,12.050000190734863,28.309999465942383,144.7397267098815,12.430000305175781,31.14610623604148,151.37795075343976,12.59000015258789,33.005249677576316,,,1.19012,71.6,101.33,50
5/19/25 8:32:10 PM,Luis,,7 Iron,,,,0.0,,176.00385699964875,-48.88999938964844,19.610000610351562,2.690000057220459,5736.31640625,-799.041259765625,5791.7001953125,Measured,7.929999828338623,26.360000610351562,149.47505760693488,6.909999847412109,17.989939592016025,158.90201558591187,7.070000171661377,19.564741239773006,,,1.19012,71.6,101.33,50
5/19/25 8:32:45 PM,Luis,,6 Iron,,,,0.0,,184.6078479191904,-51.279998779296875,18.520000457763672,0.8700000047683716,5344.5849609375,-757.7921142578125,5398.0400390625,Measured,8.069999694824219,27.530000686645508,160.31276939839307,5.010000228881836,13.998250427312843,170.60367454068242,5.199999809265137,15.463692413957517,,,1.19012,71.6,101.33,50
5/19/25 8:33:10 PM,Luis,,6 Iron,,,,0.0,,161.85586721940777,-44.959999084472656,18.719999313354492,-0.019999999552965164,2538.71630859375,349.5666198730469,2562.669921875,Measured,-7.840000152587891,17.239999771118164,143.7117275394897,-2.4000000953674316,-6.02580952414899,161.72353989808892,-2.6500000953674316,-7.491250989318207,,,1.19012,71.6,101.33,50
5/19/25 8:33:26 PM,Luis,,6 Iron,,,,0.0,,184.1758521100019,-51.15999984741211,18.1299991607666,1.2799999713897705,4187.1552734375,-307.48541259765625,4198.43017578125,Measured,4.199999809265137,25.700000762939453,166.3385893520512,3.299999952316284,9.569116360454943,178.5214408280447,3.4000000953674316,10.575240678361707,,,1.19012,71.6,101.33,50
