Date,Player,Club Name,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Note,Tag,Air Density,Temperature,Air Pressure,Relative Humidity
,,,,[km/h],[deg],[deg],[deg],[deg],[km/h],,[deg],[deg],[rpm],[rpm],[rpm],,[deg],[m],[Yards],[deg],[Yards],[Yards],[deg],[Yards],,,[g/L],[deg F],[kPa],[%]
5/14/25 8:15:10 PM,Luis,60,Lob Wedge,,,,0.0,,101.5199215306448,-28.200000762939453,50.0,-0.7300000190734863,2443.361572265625,-243.44923400878906,2455.4599609375,Measured,5.690000057220459,23.479999542236328,63.593614967059175,0.49000000953674316,0.5468066491688539,70.55992633756169,0.6000000238418579,0.7436570506917731,,,1.1883495,71.6,101.18,50
5/14/25 8:15:31 PM,Luis,60,Lob Wedge,,,,0.0,,113.86790588443505,-31.6299991607666,48.9900016784668,-2.990000009536743,2986.908935546875,-149.74234008789062,2990.659912109375,Measured,2.869999885559082,28.559999465942383,74.07043236760016,-2.6500000953674316,-3.4230097489511353,80.48993708893383,-2.559999942779541,-3.587051587259154,,,1.1883495,71.6,101.18,50
5/14/25 8:15:53 PM,Luis,60,Lob Wedge,,,,0.0,,111.16790804443332,-30.8799991607666,47.77000045776367,-4.880000114440918,2780.794189453125,-445.41107177734375,2816.239990234375,Measured,9.100000381469727,26.559999465942383,73.81889763779527,-3.119999885559082,-4.013560888335461,80.82896288507149,-2.880000114440918,-4.057305378550932,,,1.1883495,71.6,101.18,50
5/14/25 8:16:27 PM,Luis,54,Sand Wedge,,,,0.0,,119.19590684054015,-33.11000061035156,41.34000015258789,-3.180000066757202,3820.413330078125,-136.7498779296875,3822.860107421875,Measured,2.049999952316284,25.959999084472656,85.22528467320186,-2.9600000381469727,-4.407261821750164,92.38845511475678,-2.880000114440918,-4.6369201346436615,,,1.1883495,71.6,101.18,50
5/14/25 8:16:47 PM,Luis,54,Sand Wedge,,,,0.0,,121.67989990949803,-33.79999923706055,42.630001068115234,-4.190000057220459,2245.4814453125,781.9593505859375,2377.739990234375,Measured,-19.200000762939453,27.40999984741211,92.38845511475678,-9.84000015258789,-15.791775569098098,102.18722926662976,-10.199999809265137,-18.099299253128333,,,1.1883495,71.6,101.18,50
5/14/25 8:17:16 PM,Luis,54,Sand Wedge,,,,0.0,,112.3559068193761,-31.209999084472656,47.790000915527344,3.4000000953674316,2277.321044921875,-281.6373596191406,2294.669921875,Measured,7.050000190734863,27.09000015258789,77.2528427270871,5.599999904632568,7.534995479533679,84.53631129894774,5.670000076293945,8.35520545328696,,,1.1883495,71.6,101.18,50
5/14/25 8:18:03 PM,Luis,G,Gap Wedge,,,,0.0,,138.3118827586969,-38.41999816894531,38.939998626708984,-0.4699999988079071,4024.015625,-325.88531494140625,4037.18994140625,Measured,4.630000114440918,32.47999954223633,105.43526209766992,1.2200000286102295,2.241907209444755,112.97025705572814,1.309999942779541,2.5809272693523897,,,1.1883495,71.6,101.18,50
5/14/25 8:18:22 PM,Luis,G,Gap Wedge,,,,0.0,,143.27988262951186,-39.79999923706055,28.010000228881836,-1.6100000143051147,9314.2265625,-352.9324645996094,9320.91015625,Measured,2.1700000762939453,25.270000457763672,104.1885352614462,-0.8299999833106995,-1.5091863464912822,106.83508578456501,-0.800000011920929,-1.4982502239374142,,,1.1883495,71.6,101.18,50
5/14/25 8:18:38 PM,Luis,G,Gap Wedge,,,,0.0,,139.78789476148106,-38.83000183105469,25.850000381469727,-2.5999999046325684,8564.1845703125,-474.3141784667969,8577.3095703125,Measured,3.1700000762939453,21.959999084472656,104.21041219983306,-1.5099999904632568,-2.7340332458442695,108.44269866809861,-1.440000057220459,-2.7340332458442695,,,1.1883495,71.6,101.18,50
5/14/25 8:18:52 PM,Luis,G,Gap Wedge,,,,0.0,,145.8358772888177,-40.5099983215332,23.479999542236328,-2.859999895095825,7636.2412109375,-1257.3260498046875,7739.06005859375,Measured,9.350000381469727,21.43000030517578,112.4890645345052,1.0399999618530273,2.045056873106268,118.18678881761178,1.2300000190734863,2.537182779136918,,,1.1883495,71.6,101.18,50
5/14/25 8:19:05 PM,Luis,G,Gap Wedge,,,,0.0,,123.01189499868711,-34.16999816894531,38.43000030517578,-1.8899999856948853,3794.289306640625,286.6260070800781,3805.10009765625,Measured,-4.320000171661377,25.3700008392334,91.7869644632281,-3.5399999618530273,-5.664916697658161,99.80315194250926,-3.5999999046325684,-6.266404220334084,,,1.1883495,71.6,101.18,50
5/14/25 8:19:41 PM,Luis,P,Pitching Wedge,,,,0.0,,142.4518849398592,-39.56999969482422,39.40999984741211,0.9800000190734863,2876.377685546875,142.18804931640625,2879.889892578125,Measured,-2.8299999237060547,34.61000061035156,115.45275557176753,0.14000000059604645,0.2843394471382949,125.09842452936181,0.07000000029802322,0.1531058624191234,,,1.1883495,71.6,101.18,50
5/14/25 8:20:09 PM,Luis,P,Pitching Wedge,,,,0.0,,143.2078810391639,-39.779998779296875,37.72999954223633,1.8799999952316284,3666.40185546875,-131.23712158203125,3668.75,Measured,2.049999952316284,33.529998779296875,113.5279938304831,2.9600000381469727,5.861767425103242,122.02537383098719,2.9700000286102295,6.321085093841153,,,1.1883495,71.6,101.18,50
5/14/25 8:20:29 PM,Luis,P,Pitching Wedge,,,,0.0,,141.0478882603222,-39.18000030517578,33.290000915527344,-2.450000047683716,3892.000732421875,-517.9210815429688,3926.31005859375,Measured,7.579999923706055,28.309999465942383,114.37008074262324,0.07999999821186066,0.1531058624191234,123.60017130694051,0.2800000011920929,0.6014873271226258,,,1.1883495,71.6,101.18,50
5/14/25 8:21:51 PM,Luis,,9 Iron,,,,0.0,,151.05587585940086,-41.959999084472656,32.04999923706055,0.4099999964237213,3735.72998046875,34.55739974975586,3735.889892578125,Measured,-0.5299999713897705,31.149999618530273,127.19816005970445,0.25999999046325684,0.5796150168304577,137.1281708110766,0.23999999463558197,0.5796150168304577,,,1.1883495,71.6,101.18,50
5/14/25 8:22:12 PM,Luis,,9 Iron,,,,0.0,,140.21989057066955,-38.95000076293945,32.439998626708984,0.7400000095367432,3195.70361328125,-381.6302490234375,3218.409912109375,Measured,6.809999942779541,26.780000686645508,117.35564037466509,3.140000104904175,6.441382181195971,128.42300995754132,3.299999952316284,7.3928261470711245,,,1.1883495,71.6,101.18,50
5/14/25 8:22:31 PM,Luis,,9 Iron,,,,0.0,,153.89987688009847,-42.75,31.530000686645508,-2.759999990463257,3008.0556640625,-57.75762176513672,3008.610107421875,Measured,1.100000023841858,31.290000915527344,135.38932967165115,-2.6700000762939453,-6.310148710549556,146.09579652000286,-2.619999885559082,-6.671041015564926,,,1.1883495,71.6,101.18,50
5/14/25 8:23:51 PM,Luis,,9 Iron,,,,0.0,,153.32387789021408,-42.59000015258789,18.059999465942383,-2.4200000762939453,6673.98193359375,-1012.91943359375,6750.41015625,Measured,8.630000114440918,17.739999771118164,121.88319876229461,1.1399999856948853,2.416885431044371,130.2384036941061,1.3700000047683716,3.1058616734135076,,,1.1883495,71.6,101.18,50
5/14/25 8:24:29 PM,Luis,,9 Iron,,,,0.0,,155.4838706690558,-43.189998626708984,31.729999542236328,-0.7900000214576721,2843.366943359375,-58.070621490478516,2843.9599609375,Measured,1.1699999570846558,32.060001373291016,138.38582777288642,-0.44999998807907104,-1.0936132983377078,150.53586384129963,-0.41999998688697815,-1.0936132983377078,,,1.1883495,71.6,101.18,50
5/14/25 8:24:53 PM,Luis,,9 Iron,,,,0.0,,153.21588237114176,-42.560001373291016,27.440000534057617,-3.240000009536743,3726.25634765625,230.51885986328125,3733.3798828125,Measured,-3.5399999618530273,26.729999542236328,132.26159497091672,-4.949999809265137,-11.417322375747267,143.83202566979543,-5.010000228881836,-12.554680164300446,,,1.1883495,71.6,101.18,50
5/14/25 8:25:54 PM,Luis,,8 Iron,,,,0.0,,148.60787671916736,-41.279998779296875,28.90999984741211,1.9199999570846558,3784.3037109375,-893.8740234375,3888.43994140625,Measured,13.289999961853027,26.399999618530273,125.27340666202736,7.190000057220459,15.67147848174328,135.0503038755135,7.46999979019165,17.563428987251076,,,1.1883495,71.6,101.18,50
5/14/25 8:26:13 PM,Luis,,8 Iron,,,,0.0,,164.19587084056894,-45.61000061035156,27.270000457763672,0.3100000023841858,3373.12890625,142.55551147460938,3376.139892578125,Measured,-2.4200000762939453,30.479999542236328,147.4409528917528,-0.6299999952316284,-1.607611579844958,159.7003486212783,-0.6899999976158142,-1.9247593946448567,,,1.1883495,71.6,101.18,50
5/14/25 8:26:57 PM,Luis,,8 Iron,,,,0.0,,164.8438714208013,-45.790000915527344,29.040000915527344,-1.2100000381469727,3535.88134765625,78.38805389404297,3536.75,Measured,-1.2699999809265137,33.20000076293945,146.08486639441676,-1.8899999856948853,-4.811898616981006,157.64435028049473,-1.899999976158142,-5.227471795503445,,,1.1883495,71.6,101.18,50
5/14/25 8:27:17 PM,Luis,,8 Iron,,,,0.0,,169.05586145941237,-46.959999084472656,25.0,2.869999885559082,9166.7900390625,-1783.504150390625,9338.6796875,Measured,11.010000228881836,31.559999465942383,127.56999291981508,9.510000228881836,21.084865142875664,130.42432429596508,9.579999923706055,21.719160772475462,,,1.1883495,71.6,101.18,50
5/14/25 8:27:40 PM,Luis,,8 Iron,,,,0.0,,168.51587013115153,-46.810001373291016,25.520000457763672,-2.8499999046325684,4997.34619140625,210.32460021972656,5001.77001953125,Measured,-2.4100000858306885,31.110000610351562,143.5804825963832,-4.369999885559082,-10.947069366668675,152.6902833740021,-4.389999866485596,-11.679790359991012,,,1.1883495,71.6,101.18,50
5/14/25 8:28:18 PM,Luis,,7 Iron,,,,0.0,,154.9078716791714,-43.029998779296875,21.690000534057617,-1.649999976158142,5590.1884765625,-326.2440490722656,5599.7001953125,Measured,3.3399999141693115,21.889999389648438,127.72309811409377,-0.36000001430511475,-0.8092738511994129,137.15004774946345,-0.25999999046325684,-0.6342956947842295,,,1.1883495,71.6,101.18,50
5/14/25 8:28:41 PM,Luis,,7 Iron,,,,0.0,,147.23988770125388,-40.900001525878906,22.59000015258789,2.990000009536743,4655.0263671875,-546.0162963867188,4686.93994140625,Measured,6.690000057220459,19.770000457763672,121.47856718181833,5.809999942779541,12.292213223007616,131.23359580052494,5.949999809265137,13.604548972422682,,,1.1883495,71.6,101.18,50
5/14/25 8:28:57 PM,Luis,,7 Iron,,,,0.0,,179.7118496387234,-49.91999816894531,20.510000228881836,-4.460000038146973,5744.064453125,1062.525634765625,5841.509765625,Measured,-10.479999542236328,28.68000030517578,152.83245844269467,-10.329999923706055,-27.405948672290446,161.77820721323408,-10.520000457763672,-29.538495438409708,,,1.1883495,71.6,101.18,50
5/14/25 8:29:14 PM,Luis,,7 Iron,,,,0.0,,162.8278680897563,-45.22999954223633,24.850000381469727,1.9500000476837158,5319.455078125,-925.5236206054688,5399.3701171875,Measured,9.869999885559082,28.020000457763672,136.0892415150987,6.75,15.999562679834774,144.88188509135944,6.949999809265137,17.51968553998652,,,1.1883495,71.6,101.18,50
5/14/25 8:29:37 PM,Luis,,7 Iron,,,,0.0,,175.4638656713879,-48.7400016784668,11.15999984741211,-4.639999866485596,4123.92724609375,-1045.0457763671875,4254.27978515625,Measured,14.220000267028809,12.649999618530273,143.83202566979543,0.46000000834465027,1.1482939111070474,160.55336565900453,1.0199999809265137,2.8652667164906847,,,1.1883495,71.6,101.18,50
5/14/25 8:30:17 PM,Luis,,7 Iron,,,,0.0,,181.87185615046428,-50.52000045776367,20.809999465942383,-5.019999980926514,5670.17724609375,1610.9134521484375,5894.56982421875,Measured,-15.859999656677246,29.290000915527344,154.16666800164384,-13.770000457763672,-36.712598091452556,163.0796097082103,-14.079999923706055,-39.665354831325104,,,1.1883495,71.6,101.18,50
5/14/25 8:30:33 PM,Luis,,7 Iron,,,,0.0,,175.57186119046025,-48.77000045776367,23.940000534057617,0.7900000214576721,5419.6123046875,-218.6215362548828,5424.02001953125,Measured,2.309999942779541,32.09000015258789,149.5297416092947,2.059999942779541,5.369641127965999,158.1474197401045,2.0999999046325684,5.785214306488438,,,1.1883495,71.6,101.18,50
5/14/25 8:31:02 PM,Luis,,6 Iron,,,,0.0,,168.3358592888321,-46.7599983215332,21.65999984741211,-0.20000000298023224,3277.884033203125,247.0406494140625,3287.179931640625,Measured,-4.309999942779541,24.31999969482422,153.13866883125206,-1.8600000143051147,-4.965004332735157,167.89151823322499,-1.649999976158142,-4.844706723904881,,,1.1883495,71.6,101.18,50
5/14/25 8:31:23 PM,Luis,,6 Iron,,,,0.0,,189.86385415139713,-52.7400016784668,20.790000915527344,-0.5400000214576721,6223.03466796875,-136.8737335205078,6224.5400390625,Measured,1.2599999904632568,33.72999954223633,161.01268124184062,0.07999999821186066,0.21872266292676318,168.99606165714883,0.10999999940395355,0.31714784739211477,,,1.1883495,71.6,101.18,50
5/14/25 8:31:46 PM,Luis,,6 Iron,,,,0.0,,179.31586149115844,-49.810001373291016,19.25,0.30000001192092896,4603.88720703125,781.1690063476562,4669.68994140625,Measured,-9.630000114440918,26.010000228881836,158.11461267613154,-4.110000133514404,-11.34076977860792,169.9256396356217,-4.380000114440918,-12.970253342822884,,,1.1883495,71.6,101.18,50
5/14/25 8:32:27 PM,Luis,,6 Iron,,,,0.0,,189.07185039046888,-52.52000045776367,22.34000015258789,0.8999999761581421,7188.7373046875,-1271.44970703125,7300.31005859375,Measured,10.029999732971191,35.689998626708984,153.81670373631275,6.869999885559082,18.405511727587548,159.80971662599794,7.010000228881836,19.499125025925256,,,1.1883495,71.6,101.18,50
5/14/25 8:32:48 PM,Luis,,6 Iron,,,,0.0,,187.55984445896036,-52.099998474121094,18.8700008392334,-6.099999904632568,5199.83203125,1092.93310546875,5313.4501953125,Measured,-11.869999885559082,28.5,163.571749042234,-12.789999961853027,-36.231409742033286,174.03761962997424,-13.029999732971191,-39.227907843268554,,,1.1883495,71.6,101.18,50
5/14/25 8:33:06 PM,Luis,,6 Iron,,,,0.0,,179.31586149115844,-49.810001373291016,21.229999542236328,-1.0199999809265137,4084.412353515625,706.2346801757812,4145.02001953125,Measured,-9.8100004196167,28.299999237060547,161.24234737686598,-5.53000020980835,-15.529308627805268,173.54549698316518,-5.78000020980835,-17.47594000682013,,,1.1883495,71.6,101.18,50
5/14/25 8:33:25 PM,Luis,,6 Iron,,,,0.0,,177.91185107872224,-49.41999816894531,23.540000915527344,3.240000009536743,5672.5810546875,-1012.4835205078125,5762.22998046875,Measured,10.119999885559082,32.209999084472656,150.17498613759707,8.880000114440918,23.195537056509906,158.53019106940857,9.050000190734863,24.934382367739005,,,1.1883495,71.6,101.18,50
5/14/25 8:34:07 PM,Luis,,5 Iron,,,,0.0,,190.69185184104975,-52.970001220703125,20.010000228881836,0.800000011920929,3555.11279296875,-865.3285522460938,3658.909912109375,Measured,13.680000305175781,29.489999771118164,177.53717884721198,6.960000038146973,21.511373661738787,192.0275550501866,7.349999904632568,24.56255367943204,,,1.1883495,71.6,101.18,50
5/14/25 8:34:30 PM,Luis,,5 Iron,,,,0.0,,193.31984809070354,-53.70000076293945,20.389999389648438,-0.33000001311302185,3426.033203125,-19.732751846313477,3426.090087890625,Measured,0.33000001311302185,31.420000076293945,183.77077131029398,-0.20999999344348907,-0.6889763727380014,198.53455083785303,-0.20000000298023224,-0.6999124952918693,,,1.1883495,71.6,101.18,50
5/14/25 8:34:52 PM,Luis,,5 Iron,,,,0.0,,187.88384474907653,-52.189998626708984,19.739999771118164,0.1899999976158142,3700.395751953125,-725.98876953125,3770.93994140625,Measured,11.100000381469727,28.5,173.58923417272425,5.139999866485596,15.551181394388461,187.90464493024797,5.460000038146973,17.891514228293484,,,1.1883495,71.6,101.18,50
5/14/25 8:35:11 PM,Luis,,5 Iron,,,,0.0,,199.18784724151905,-55.33000183105469,19.360000610351562,0.03999999910593033,3355.040771484375,-178.76622009277344,3359.800048828125,Measured,3.049999952316284,31.59000015258789,191.43701121145867,1.4199999570846558,4.735345498366201,206.1461067366579,1.5,5.391513373073735,,,1.1883495,71.6,101.18,50
5/14/25 8:35:55 PM,Luis,,4 Hybrid,,,,0.0,,176.255855699417,-48.959999084472656,19.770000457763672,4.190000057220459,2167.20068359375,412.23974609375,2206.06005859375,Measured,-10.770000457763672,21.790000915527344,167.60716809583982,1.0700000524520874,3.1167977959673756,186.53762830732583,0.7200000286102295,2.3293964506134275,,,1.1883495,71.6,101.18,50
5/14/25 8:36:16 PM,Luis,,4 Hybrid,,,,0.0,,200.95183813989667,-55.81999969482422,12.640000343322754,-3.7200000286102295,2893.129638671875,1658.9232177734375,3335.0,Measured,-29.829999923706055,16.8700008392334,175.79833770778652,-14.890000343322754,-45.155294089596836,194.8272024239768,-15.989999771118164,-53.67454268488046,,,1.1883495,71.6,101.18,50
